Vandportalen - www.vandportalen.dk
Lokalitet:;22.36 Storå, Ved Gl. Grydholt
Tidsserie:;Vandføring, Døgnmiddel (DMP)
Drives af Miljøstyrelsen
Dataperiode:;01-01-1917 00:00 - 12-10-2024 23:59 ( UTC +01:00:00 )
ks mrk.:;0= ikke-korrigerede data (rådata)
;1= data udtyndet for outliers
;2= kvalitetskontrolleret data
Udtræksdato: ;07-10-2024 09:14

WSP og dataleverandører til Vandportalen kan ikke drages til ansvar for målingernes rigtighed.

Dato (DK normaltid);Vandføring, Døgnmiddel (DMP) (l/s);ks mrk.
04-04-2008 00:00;13367.209;2
05-04-2008 00:00;12746.312;2
06-04-2008 00:00;12269.830;2
07-04-2008 00:00;11394.964;2
08-04-2008 00:00;10726.094;2
09-04-2008 00:00;10369.481;2
10-04-2008 00:00;10039.455;2
11-04-2008 00:00;9734.375;2
12-04-2008 00:00;10460.276;2
13-04-2008 00:00;10219.771;2
14-04-2008 00:00;9530.476;2
15-04-2008 00:00;9169.987;2
16-04-2008 00:00;8886.888;2
17-04-2008 00:00;8722.934;2
18-04-2008 00:00;8560.812;2
19-04-2008 00:00;8376.260;2
20-04-2008 00:00;8129.027;2
21-04-2008 00:00;7937.211;2
22-04-2008 00:00;7779.458;2
23-04-2008 00:00;7631.014;2
24-04-2008 00:00;7531.262;2
25-04-2008 00:00;7523.959;2
26-04-2008 00:00;7454.010;2
27-04-2008 00:00;7365.563;2
28-04-2008 00:00;7338.891;2
29-04-2008 00:00;9626.607;2
30-04-2008 00:00;12066.051;2
01-05-2008 00:00;11127.915;2
02-05-2008 00:00;9721.578;2
03-05-2008 00:00;9083.135;2
04-05-2008 00:00;8522.375;2
05-05-2008 00:00;8125.912;2
06-05-2008 00:00;7850.285;2
07-05-2008 00:00;7619.405;2
08-05-2008 00:00;7445.702;2
09-05-2008 00:00;7240.370;2
10-05-2008 00:00;6992.037;2
11-05-2008 00:00;6772.849;2
12-05-2008 00:00;6567.401;2
13-05-2008 00:00;6413.819;2
14-05-2008 00:00;6327.792;2
15-05-2008 00:00;6201.526;2
16-05-2008 00:00;6118.277;2
17-05-2008 00:00;6018.683;2
18-05-2008 00:00;5835.008;2
19-05-2008 00:00;5717.182;2
20-05-2008 00:00;5720.394;2
21-05-2008 00:00;5543.642;2
22-05-2008 00:00;5416.386;2
23-05-2008 00:00;5333.447;2
24-05-2008 00:00;5216.013;2
25-05-2008 00:00;5105.781;2
26-05-2008 00:00;4961.238;2
27-05-2008 00:00;4864.954;2
28-05-2008 00:00;4788.815;2
29-05-2008 00:00;4568.787;2
30-05-2008 00:00;4374.830;2
31-05-2008 00:00;4263.174;2
01-06-2008 00:00;4128.110;2
02-06-2008 00:00;4035.901;2
03-06-2008 00:00;3953.459;2
04-06-2008 00:00;3864.994;2
05-06-2008 00:00;3798.543;2
06-06-2008 00:00;3749.482;2
07-06-2008 00:00;3696.307;2
08-06-2008 00:00;3654.176;2
09-06-2008 00:00;3597.786;2
10-06-2008 00:00;3536.932;2
11-06-2008 00:00;3497.050;2
12-06-2008 00:00;3481.402;2
13-06-2008 00:00;3487.525;2
14-06-2008 00:00;3482.538;2
15-06-2008 00:00;3692.568;2
16-06-2008 00:00;4353.345;2
17-06-2008 00:00;3942.130;2
18-06-2008 00:00;3647.278;2
19-06-2008 00:00;3554.138;2
20-06-2008 00:00;3566.922;2
21-06-2008 00:00;3538.563;2
22-06-2008 00:00;3649.562;2
23-06-2008 00:00;3846.113;2
24-06-2008 00:00;3644.930;2
25-06-2008 00:00;3505.332;2
26-06-2008 00:00;3432.165;2
27-06-2008 00:00;3368.928;2
28-06-2008 00:00;3900.309;2
29-06-2008 00:00;3526.411;2
30-06-2008 00:00;3528.302;2
01-07-2008 00:00;3810.519;2
02-07-2008 00:00;3422.018;2
03-07-2008 00:00;3355.835;2
04-07-2008 00:00;3289.875;2
05-07-2008 00:00;3179.827;2
06-07-2008 00:00;3275.202;2
07-07-2008 00:00;3277.924;2
08-07-2008 00:00;3320.129;2
09-07-2008 00:00;3365.588;2
10-07-2008 00:00;3322.311;2
11-07-2008 00:00;3318.045;2
12-07-2008 00:00;3345.851;2
13-07-2008 00:00;4071.803;2
14-07-2008 00:00;3635.406;2
15-07-2008 00:00;3358.488;2
16-07-2008 00:00;3367.758;2
17-07-2008 00:00;3380.612;2
18-07-2008 00:00;3322.204;2
19-07-2008 00:00;3502.681;2
20-07-2008 00:00;4102.533;2
21-07-2008 00:00;4673.766;2
22-07-2008 00:00;4496.878;2
23-07-2008 00:00;3788.615;2
24-07-2008 00:00;3536.735;2
25-07-2008 00:00;3384.418;2
26-07-2008 00:00;3301.768;2
27-07-2008 00:00;3251.686;2
28-07-2008 00:00;3163.849;2
29-07-2008 00:00;3063.537;2
30-07-2008 00:00;2970.536;2
31-07-2008 00:00;2900.644;2
01-08-2008 00:00;2842.958;2
02-08-2008 00:00;2795.603;2
03-08-2008 00:00;2876.626;2
04-08-2008 00:00;3855.296;2
05-08-2008 00:00;4851.516;2
06-08-2008 00:00;5085.675;2
07-08-2008 00:00;4053.188;2
08-08-2008 00:00;4287.108;2
09-08-2008 00:00;4698.105;2
10-08-2008 00:00;4229.131;2
11-08-2008 00:00;4994.989;2
12-08-2008 00:00;5214.623;2
13-08-2008 00:00;5035.247;2
14-08-2008 00:00;5434.531;2
15-08-2008 00:00;4994.208;2
16-08-2008 00:00;4514.623;2
17-08-2008 00:00;4203.904;2
18-08-2008 00:00;4105.662;2
19-08-2008 00:00;4161.150;2
20-08-2008 00:00;5699.684;2
21-08-2008 00:00;8280.802;2
22-08-2008 00:00;8177.544;2
23-08-2008 00:00;7317.291;2
24-08-2008 00:00;6960.659;2
25-08-2008 00:00;6219.085;2
26-08-2008 00:00;5935.619;2
27-08-2008 00:00;6020.793;2
28-08-2008 00:00;6952.538;2
29-08-2008 00:00;6663.871;2
30-08-2008 00:00;6005.776;2
31-08-2008 00:00;5501.116;2
01-09-2008 00:00;5216.505;2
02-09-2008 00:00;5127.424;2
03-09-2008 00:00;5562.454;2
04-09-2008 00:00;6338.354;2
05-09-2008 00:00;7584.161;2
06-09-2008 00:00;7955.196;2
07-09-2008 00:00;8597.603;2
08-09-2008 00:00;9040.102;2
09-09-2008 00:00;9106.602;2
10-09-2008 00:00;8630.977;2
11-09-2008 00:00;8979.838;2
12-09-2008 00:00;7912.365;2
13-09-2008 00:00;6953.530;2
14-09-2008 00:00;6338.379;2
15-09-2008 00:00;5986.100;2
16-09-2008 00:00;5798.742;2
17-09-2008 00:00;5655.314;2
18-09-2008 00:00;5517.217;2
19-09-2008 00:00;5390.258;2
20-09-2008 00:00;5268.561;2
21-09-2008 00:00;5130.165;2
22-09-2008 00:00;5055.182;2
23-09-2008 00:00;5000.096;2
24-09-2008 00:00;4947.750;2
25-09-2008 00:00;4860.998;2
26-09-2008 00:00;4793.409;2
27-09-2008 00:00;4781.808;2
28-09-2008 00:00;4769.664;2
29-09-2008 00:00;4919.872;2
30-09-2008 00:00;5592.998;2
01-10-2008 00:00;7625.824;2
02-10-2008 00:00;9731.596;2
03-10-2008 00:00;10050.003;2
04-10-2008 00:00;8625.422;2
05-10-2008 00:00;10636.129;2
06-10-2008 00:00;14844.298;2
07-10-2008 00:00;14875.331;2
08-10-2008 00:00;11544.011;2
09-10-2008 00:00;10121.599;2
10-10-2008 00:00;9200.815;2
11-10-2008 00:00;8645.383;2
12-10-2008 00:00;8161.547;2
13-10-2008 00:00;7738.591;2
14-10-2008 00:00;7524.041;2
15-10-2008 00:00;7775.117;2
16-10-2008 00:00;11517.072;2
17-10-2008 00:00;11499.833;2
18-10-2008 00:00;10069.951;2
19-10-2008 00:00;11174.682;2
20-10-2008 00:00;11080.557;2
21-10-2008 00:00;10740.687;2
22-10-2008 00:00;12323.151;2
23-10-2008 00:00;12581.684;2
24-10-2008 00:00;12349.831;2
25-10-2008 00:00;13829.212;2
26-10-2008 00:00;14594.890;2
27-10-2008 00:00;18847.188;2
28-10-2008 00:00;20746.188;2
29-10-2008 00:00;19247.799;2
30-10-2008 00:00;18409.826;2
31-10-2008 00:00;16865.478;2
01-11-2008 00:00;14367.175;2
02-11-2008 00:00;12601.444;2
03-11-2008 00:00;11671.999;2
04-11-2008 00:00;11113.515;2
05-11-2008 00:00;10576.861;2
06-11-2008 00:00;10205.560;2
07-11-2008 00:00;9925.059;2
08-11-2008 00:00;9804.522;2
09-11-2008 00:00;9584.953;2
10-11-2008 00:00;11411.826;2
11-11-2008 00:00;14423.850;2
12-11-2008 00:00;17569.470;2
13-11-2008 00:00;19548.089;2
14-11-2008 00:00;18866.298;2
15-11-2008 00:00;18164.205;2
16-11-2008 00:00;16977.677;2
17-11-2008 00:00;14926.759;2
18-11-2008 00:00;14004.548;2
19-11-2008 00:00;15533.727;2
20-11-2008 00:00;15361.688;2
21-11-2008 00:00;14682.683;2
22-11-2008 00:00;13298.072;2
23-11-2008 00:00;11878.249;2
24-11-2008 00:00;11002.316;2
25-11-2008 00:00;10321.736;2
26-11-2008 00:00;9876.461;2
27-11-2008 00:00;10296.806;2
28-11-2008 00:00;11109.564;2
29-11-2008 00:00;13340.055;2
30-11-2008 00:00;12312.367;2
01-12-2008 00:00;11290.698;2
02-12-2008 00:00;11039.227;2
03-12-2008 00:00;10388.639;2
04-12-2008 00:00;9779.251;2
05-12-2008 00:00;9802.823;2
06-12-2008 00:00;10044.725;2
07-12-2008 00:00;9550.306;2
08-12-2008 00:00;9297.957;2
09-12-2008 00:00;9859.594;2
10-12-2008 00:00;9482.952;2
11-12-2008 00:00;8939.140;2
12-12-2008 00:00;8608.411;2
13-12-2008 00:00;8339.547;2
14-12-2008 00:00;8407.436;2
15-12-2008 00:00;8299.993;2
16-12-2008 00:00;8122.372;2
17-12-2008 00:00;8082.317;2
18-12-2008 00:00;7985.527;2
19-12-2008 00:00;8533.932;2
20-12-2008 00:00;10065.403;2
21-12-2008 00:00;10280.406;2
22-12-2008 00:00;9559.930;2
23-12-2008 00:00;8970.210;2
24-12-2008 00:00;8499.158;2
25-12-2008 00:00;8175.167;2
26-12-2008 00:00;7790.848;2
27-12-2008 00:00;7588.127;2
28-12-2008 00:00;7558.150;2
29-12-2008 00:00;7469.647;2
30-12-2008 00:00;7326.551;2
31-12-2008 00:00;7132.031;2
01-01-2009 00:00;7031.092;2
02-01-2009 00:00;6838.953;2
03-01-2009 00:00;6781.133;2
04-01-2009 00:00;7164.506;2
05-01-2009 00:00;6773.725;2
06-01-2009 00:00;6471.642;2
07-01-2009 00:00;6741.732;2
08-01-2009 00:00;6536.713;2
09-01-2009 00:00;6572.288;2
10-01-2009 00:00;6627.200;2
11-01-2009 00:00;6661.857;2
12-01-2009 00:00;6859.457;2
13-01-2009 00:00;10678.515;2
14-01-2009 00:00;12783.221;2
15-01-2009 00:00;11046.856;2
16-01-2009 00:00;9552.304;2
17-01-2009 00:00;8828.193;2
18-01-2009 00:00;8707.032;2
19-01-2009 00:00;10957.060;2
20-01-2009 00:00;11992.210;2
21-01-2009 00:00;14135.590;2
22-01-2009 00:00;12080.154;2
23-01-2009 00:00;11575.753;2
24-01-2009 00:00;12557.112;2
25-01-2009 00:00;11688.359;2
26-01-2009 00:00;10298.103;2
27-01-2009 00:00;9602.548;2
28-01-2009 00:00;9068.625;2
29-01-2009 00:00;8601.474;2
30-01-2009 00:00;8234.949;2
31-01-2009 00:00;8003.591;2
01-02-2009 00:00;7801.056;2
02-02-2009 00:00;7483.894;2
03-02-2009 00:00;7371.718;2
04-02-2009 00:00;7414.933;2
05-02-2009 00:00;7417.528;2
06-02-2009 00:00;7591.493;2
07-02-2009 00:00;9346.257;2
08-02-2009 00:00;9714.145;2
09-02-2009 00:00;8743.731;2
10-02-2009 00:00;8377.212;2
11-02-2009 00:00;8350.653;2
12-02-2009 00:00;7836.369;2
13-02-2009 00:00;7398.147;2
14-02-2009 00:00;7095.851;2
15-02-2009 00:00;6963.058;2
16-02-2009 00:00;7387.283;2
17-02-2009 00:00;7828.196;2
18-02-2009 00:00;7307.379;2
19-02-2009 00:00;7134.938;2
20-02-2009 00:00;7799.157;2
21-02-2009 00:00;8181.558;2
22-02-2009 00:00;10432.649;2
23-02-2009 00:00;10868.901;2
24-02-2009 00:00;9466.438;2
25-02-2009 00:00;8850.139;2
26-02-2009 00:00;9130.759;2
27-02-2009 00:00;8767.560;2
28-02-2009 00:00;8207.055;2
01-03-2009 00:00;7911.731;2
02-03-2009 00:00;8101.732;2
03-03-2009 00:00;9182.080;2
04-03-2009 00:00;8971.997;2
05-03-2009 00:00;8604.836;2
06-03-2009 00:00;8085.263;2
07-03-2009 00:00;7844.235;2
08-03-2009 00:00;8499.124;2
09-03-2009 00:00;10720.328;2
10-03-2009 00:00;9992.730;2
11-03-2009 00:00;9037.781;2
12-03-2009 00:00;8529.360;2
13-03-2009 00:00;9542.151;2
14-03-2009 00:00;8920.666;2
15-03-2009 00:00;8765.503;2
16-03-2009 00:00;8353.276;2
17-03-2009 00:00;8430.470;2
18-03-2009 00:00;8174.063;2
19-03-2009 00:00;7738.812;2
20-03-2009 00:00;7389.007;2
21-03-2009 00:00;7215.966;2
22-03-2009 00:00;7151.144;2
23-03-2009 00:00;7163.197;2
24-03-2009 00:00;8555.446;2
25-03-2009 00:00;7773.133;2
26-03-2009 00:00;7284.655;2
27-03-2009 00:00;7826.372;2
28-03-2009 00:00;9115.690;2
29-03-2009 00:00;8708.759;2
30-03-2009 00:00;7859.247;2
31-03-2009 00:00;7462.024;2
01-04-2009 00:00;7176.941;2
02-04-2009 00:00;6946.575;2
03-04-2009 00:00;6821.513;2
04-04-2009 00:00;6701.127;2
05-04-2009 00:00;6529.996;2
06-04-2009 00:00;6347.494;2
07-04-2009 00:00;6305.830;2
08-04-2009 00:00;6629.444;2
09-04-2009 00:00;7147.247;2
10-04-2009 00:00;6679.236;2
11-04-2009 00:00;6291.528;2
12-04-2009 00:00;6094.583;2
13-04-2009 00:00;5993.164;2
14-04-2009 00:00;5932.649;2
15-04-2009 00:00;5772.126;2
16-04-2009 00:00;5642.512;2
17-04-2009 00:00;5567.194;2
18-04-2009 00:00;5440.762;2
19-04-2009 00:00;5326.584;2
20-04-2009 00:00;5228.745;2
21-04-2009 00:00;5162.741;2
22-04-2009 00:00;5122.508;2
23-04-2009 00:00;5081.039;2
24-04-2009 00:00;4990.852;2
25-04-2009 00:00;4903.454;2
26-04-2009 00:00;4825.899;2
27-04-2009 00:00;4783.597;2
28-04-2009 00:00;4794.728;2
29-04-2009 00:00;4686.821;2
30-04-2009 00:00;4554.658;2
01-05-2009 00:00;4478.938;2
02-05-2009 00:00;4351.101;2
03-05-2009 00:00;4307.091;2
04-05-2009 00:00;4915.688;2
05-05-2009 00:00;5390.700;2
06-05-2009 00:00;5830.908;2
07-05-2009 00:00;5682.739;2
08-05-2009 00:00;5165.855;2
09-05-2009 00:00;4899.296;2
10-05-2009 00:00;4683.409;2
11-05-2009 00:00;4549.928;2
12-05-2009 00:00;4473.665;2
13-05-2009 00:00;4300.865;2
14-05-2009 00:00;4199.147;2
15-05-2009 00:00;4129.835;2
16-05-2009 00:00;4087.494;2
17-05-2009 00:00;4609.692;2
18-05-2009 00:00;4654.476;2
19-05-2009 00:00;4596.068;2
20-05-2009 00:00;4285.035;2
21-05-2009 00:00;4173.641;2
22-05-2009 00:00;4627.203;2
23-05-2009 00:00;4550.574;2
24-05-2009 00:00;4138.149;2
25-05-2009 00:00;4010.098;2
26-05-2009 00:00;3969.563;2
27-05-2009 00:00;4169.690;2
28-05-2009 00:00;4072.685;2
29-05-2009 00:00;3929.766;2
30-05-2009 00:00;3694.062;2
31-05-2009 00:00;3542.931;2
01-06-2009 00:00;3444.245;2
02-06-2009 00:00;3375.505;2
03-06-2009 00:00;3350.865;2
04-06-2009 00:00;3324.707;2
05-06-2009 00:00;3352.746;2
06-06-2009 00:00;3313.128;2
07-06-2009 00:00;3269.257;2
08-06-2009 00:00;3217.027;2
09-06-2009 00:00;3162.049;2
10-06-2009 00:00;3579.766;2
11-06-2009 00:00;5122.026;2
12-06-2009 00:00;4082.832;2
13-06-2009 00:00;3680.820;2
14-06-2009 00:00;3452.736;2
15-06-2009 00:00;3346.468;2
16-06-2009 00:00;3264.854;2
17-06-2009 00:00;3253.622;2
18-06-2009 00:00;3244.058;2
19-06-2009 00:00;3234.495;2
20-06-2009 00:00;3224.931;2
21-06-2009 00:00;3215.367;2
22-06-2009 00:00;3205.803;2
23-06-2009 00:00;3196.239;2
24-06-2009 00:00;3186.676;2
25-06-2009 00:00;3177.112;2
26-06-2009 00:00;3167.548;2
27-06-2009 00:00;3157.984;2
28-06-2009 00:00;3148.420;2
29-06-2009 00:00;3138.857;2
30-06-2009 00:00;3129.293;2
01-07-2009 00:00;3119.729;2
02-07-2009 00:00;3110.165;2
03-07-2009 00:00;3100.601;2
04-07-2009 00:00;3091.038;2
05-07-2009 00:00;3081.474;2
06-07-2009 00:00;3071.910;2
07-07-2009 00:00;3062.346;2
08-07-2009 00:00;3145.549;2
09-07-2009 00:00;3029.505;2
10-07-2009 00:00;2860.055;2
11-07-2009 00:00;2670.407;2
12-07-2009 00:00;2586.384;2
13-07-2009 00:00;2617.111;2
14-07-2009 00:00;3059.083;2
15-07-2009 00:00;2848.005;2
16-07-2009 00:00;2658.388;2
17-07-2009 00:00;2531.340;2
18-07-2009 00:00;2926.277;2
19-07-2009 00:00;3593.176;2
20-07-2009 00:00;3072.627;2
21-07-2009 00:00;3026.293;2
22-07-2009 00:00;2949.749;2
23-07-2009 00:00;2890.666;2
24-07-2009 00:00;2997.741;2
25-07-2009 00:00;3135.251;2
26-07-2009 00:00;2967.533;2
27-07-2009 00:00;2901.860;2
28-07-2009 00:00;3064.763;2
29-07-2009 00:00;3062.949;2
30-07-2009 00:00;2995.236;2
31-07-2009 00:00;4120.194;2
01-08-2009 00:00;3801.894;2
02-08-2009 00:00;3245.417;2
03-08-2009 00:00;3134.680;2
04-08-2009 00:00;3109.109;2
05-08-2009 00:00;2939.781;2
06-08-2009 00:00;2902.061;2
07-08-2009 00:00;2853.605;2
08-08-2009 00:00;2798.856;2
09-08-2009 00:00;3150.092;2
10-08-2009 00:00;3383.172;2
11-08-2009 00:00;3215.312;2
12-08-2009 00:00;3122.164;2
13-08-2009 00:00;3087.046;2
14-08-2009 00:00;3073.342;2
15-08-2009 00:00;2975.304;2
16-08-2009 00:00;3592.527;2
17-08-2009 00:00;3304.498;2
18-08-2009 00:00;3364.604;2
19-08-2009 00:00;3404.926;2
20-08-2009 00:00;3070.761;2
21-08-2009 00:00;3391.896;2
22-08-2009 00:00;4159.075;2
23-08-2009 00:00;3576.131;2
24-08-2009 00:00;3256.023;2
25-08-2009 00:00;3111.628;2
26-08-2009 00:00;3135.764;2
27-08-2009 00:00;3470.713;2
28-08-2009 00:00;3186.920;2
29-08-2009 00:00;3234.698;2
30-08-2009 00:00;3972.970;2
31-08-2009 00:00;5007.418;2
01-09-2009 00:00;4603.311;2
02-09-2009 00:00;4222.120;2
03-09-2009 00:00;4615.538;2
04-09-2009 00:00;5797.570;2
05-09-2009 00:00;10344.988;2
06-09-2009 00:00;12290.814;2
07-09-2009 00:00;9293.817;2
08-09-2009 00:00;7438.081;2
09-09-2009 00:00;6525.284;2
10-09-2009 00:00;5784.571;2
11-09-2009 00:00;5288.263;2
12-09-2009 00:00;5016.700;2
13-09-2009 00:00;4771.051;2
14-09-2009 00:00;4528.874;2
15-09-2009 00:00;4385.744;2
16-09-2009 00:00;4268.539;2
17-09-2009 00:00;4196.162;2
18-09-2009 00:00;4106.230;2
19-09-2009 00:00;4034.645;2
20-09-2009 00:00;3999.725;2
21-09-2009 00:00;3994.870;2
22-09-2009 00:00;3936.442;2
23-09-2009 00:00;4001.566;2
24-09-2009 00:00;3919.295;2
25-09-2009 00:00;3899.509;2
26-09-2009 00:00;3839.746;2
27-09-2009 00:00;3795.996;2
28-09-2009 00:00;3792.600;2
29-09-2009 00:00;3866.879;2
30-09-2009 00:00;3844.719;2
01-10-2009 00:00;3924.106;2
02-10-2009 00:00;4132.972;2
03-10-2009 00:00;4329.252;2
04-10-2009 00:00;8388.592;2
05-10-2009 00:00;8877.106;2
06-10-2009 00:00;6777.297;2
07-10-2009 00:00;7447.275;2
08-10-2009 00:00;8562.001;2
09-10-2009 00:00;7216.172;2
10-10-2009 00:00;6348.043;2
11-10-2009 00:00;5819.797;2
12-10-2009 00:00;5519.107;2
13-10-2009 00:00;5265.655;2
14-10-2009 00:00;5040.443;2
15-10-2009 00:00;4873.367;2
16-10-2009 00:00;4867.793;2
17-10-2009 00:00;5317.162;2
18-10-2009 00:00;4932.253;2
19-10-2009 00:00;4772.099;2
20-10-2009 00:00;4727.884;2
21-10-2009 00:00;4633.262;2
22-10-2009 00:00;4538.634;2
23-10-2009 00:00;4469.830;2
24-10-2009 00:00;4419.825;2
25-10-2009 00:00;4671.002;2
26-10-2009 00:00;6275.596;2
27-10-2009 00:00;8195.456;2
28-10-2009 00:00;7131.664;2
29-10-2009 00:00;9085.899;2
30-10-2009 00:00;8622.512;2
31-10-2009 00:00;7276.964;2
01-11-2009 00:00;6530.111;2
02-11-2009 00:00;6360.086;2
03-11-2009 00:00;6536.029;2
04-11-2009 00:00;6228.718;2
05-11-2009 00:00;6367.109;2
06-11-2009 00:00;6490.441;2
07-11-2009 00:00;6109.434;2
08-11-2009 00:00;6305.800;2
09-11-2009 00:00;6207.663;2
10-11-2009 00:00;5971.700;2
11-11-2009 00:00;6806.402;2
12-11-2009 00:00;7163.702;2
13-11-2009 00:00;6987.916;2
14-11-2009 00:00;7704.596;2
15-11-2009 00:00;7695.566;2
16-11-2009 00:00;7099.813;2
17-11-2009 00:00;6974.552;2
18-11-2009 00:00;7679.217;2
19-11-2009 00:00;12962.935;2
20-11-2009 00:00;13600.080;2
21-11-2009 00:00;11235.950;2
22-11-2009 00:00;10015.508;2
23-11-2009 00:00;13109.803;2
24-11-2009 00:00;16132.017;2
25-11-2009 00:00;17525.610;2
26-11-2009 00:00;16446.055;2
27-11-2009 00:00;17056.753;2
28-11-2009 00:00;18710.781;2
29-11-2009 00:00;17775.205;2
30-11-2009 00:00;17301.692;2
01-12-2009 00:00;16384.675;2
02-12-2009 00:00;14328.680;2
03-12-2009 00:00;12347.908;2
04-12-2009 00:00;12067.120;2
05-12-2009 00:00;12972.407;2
06-12-2009 00:00;14657.845;2
07-12-2009 00:00;14786.519;2
08-12-2009 00:00;14849.867;2
09-12-2009 00:00;13136.009;2
10-12-2009 00:00;11837.655;2
11-12-2009 00:00;11565.698;2
12-12-2009 00:00;11039.699;2
13-12-2009 00:00;10290.668;2
14-12-2009 00:00;9792.402;2
15-12-2009 00:00;9447.662;2
16-12-2009 00:00;10154.917;2
17-12-2009 00:00;10851.754;2
18-12-2009 00:00;9670.159;2
19-12-2009 00:00;8970.314;2
20-12-2009 00:00;8515.133;2
21-12-2009 00:00;8185.384;2
22-12-2009 00:00;7951.775;2
23-12-2009 00:00;7956.247;2
24-12-2009 00:00;7848.307;2
25-12-2009 00:00;7989.146;2
26-12-2009 00:00;9308.581;2
27-12-2009 00:00;9679.067;2
28-12-2009 00:00;11603.642;2
29-12-2009 00:00;12539.850;2
30-12-2009 00:00;11246.807;2
31-12-2009 00:00;10532.744;2
01-01-2010 00:00;9842.480;2
02-01-2010 00:00;9171.152;2
03-01-2010 00:00;8517.809;2
04-01-2010 00:00;7870.001;2
05-01-2010 00:00;7363.893;2
06-01-2010 00:00;7315.888;2
07-01-2010 00:00;7114.965;2
08-01-2010 00:00;6901.454;2
09-01-2010 00:00;6714.593;2
10-01-2010 00:00;6620.900;2
11-01-2010 00:00;6342.593;2
12-01-2010 00:00;6223.454;2
13-01-2010 00:00;6303.236;2
14-01-2010 00:00;6418.344;2
15-01-2010 00:00;6289.240;2
16-01-2010 00:00;6178.568;2
17-01-2010 00:00;6236.638;2
18-01-2010 00:00;6193.128;2
19-01-2010 00:00;6081.563;2
20-01-2010 00:00;5995.060;2
21-01-2010 00:00;5996.351;2
22-01-2010 00:00;5910.394;2
23-01-2010 00:00;5869.079;2
24-01-2010 00:00;5795.117;2
25-01-2010 00:00;5678.572;2
26-01-2010 00:00;5564.311;2
27-01-2010 00:00;5650.425;2
28-01-2010 00:00;7019.571;2
29-01-2010 00:00;6939.619;2
30-01-2010 00:00;6395.494;2
31-01-2010 00:00;5983.284;2
01-02-2010 00:00;5784.672;2
02-02-2010 00:00;5683.035;2
03-02-2010 00:00;5800.705;2
04-02-2010 00:00;5543.669;2
05-02-2010 00:00;5447.671;2
06-02-2010 00:00;5483.980;2
07-02-2010 00:00;5384.911;2
08-02-2010 00:00;5347.039;2
09-02-2010 00:00;5351.940;2
10-02-2010 00:00;5273.295;2
11-02-2010 00:00;5178.657;2
12-02-2010 00:00;5123.484;2
13-02-2010 00:00;5060.775;2
14-02-2010 00:00;5019.463;2
15-02-2010 00:00;4976.741;2
16-02-2010 00:00;4983.015;2
17-02-2010 00:00;4959.236;2
18-02-2010 00:00;4950.668;2
19-02-2010 00:00;4985.558;2
20-02-2010 00:00;5203.873;2
21-02-2010 00:00;5314.798;2
22-02-2010 00:00;5091.931;2
23-02-2010 00:00;5063.884;2
24-02-2010 00:00;4964.924;2
25-02-2010 00:00;4928.055;2
26-02-2010 00:00;5467.102;2
27-02-2010 00:00;7618.517;2
28-02-2010 00:00;9148.646;2
01-03-2010 00:00;11287.302;2
02-03-2010 00:00;12281.633;2
03-03-2010 00:00;11233.923;2
04-03-2010 00:00;9645.639;2
05-03-2010 00:00;8781.912;2
06-03-2010 00:00;7965.495;2
07-03-2010 00:00;7461.779;2
08-03-2010 00:00;7234.424;2
09-03-2010 00:00;7044.542;2
10-03-2010 00:00;6941.828;2
11-03-2010 00:00;7298.205;2
12-03-2010 00:00;10817.060;2
13-03-2010 00:00;15109.405;2
14-03-2010 00:00;16747.972;2
15-03-2010 00:00;16350.722;2
16-03-2010 00:00;13344.169;2
17-03-2010 00:00;11678.581;2
18-03-2010 00:00;11239.178;2
19-03-2010 00:00;10774.325;2
20-03-2010 00:00;10535.191;2
21-03-2010 00:00;10498.573;2
22-03-2010 00:00;10046.714;2
23-03-2010 00:00;9469.971;2
24-03-2010 00:00;9176.613;2
25-03-2010 00:00;8690.395;2
26-03-2010 00:00;8493.034;2
27-03-2010 00:00;8361.194;2
28-03-2010 00:00;8031.013;2
29-03-2010 00:00;7852.089;2
30-03-2010 00:00;7660.784;2
31-03-2010 00:00;7811.305;2
01-04-2010 00:00;8607.674;2
02-04-2010 00:00;9054.231;2
03-04-2010 00:00;9735.102;2
04-04-2010 00:00;9000.708;2
05-04-2010 00:00;9264.991;2
06-04-2010 00:00;8580.410;2
07-04-2010 00:00;8208.353;2
08-04-2010 00:00;7750.937;2
09-04-2010 00:00;7379.771;2
10-04-2010 00:00;7120.633;2
11-04-2010 00:00;6848.919;2
12-04-2010 00:00;6640.112;2
13-04-2010 00:00;6501.808;2
14-04-2010 00:00;6367.899;2
15-04-2010 00:00;6257.044;2
16-04-2010 00:00;6126.838;2
17-04-2010 00:00;5976.900;2
18-04-2010 00:00;5889.559;2
19-04-2010 00:00;5767.678;2
20-04-2010 00:00;5695.546;2
21-04-2010 00:00;6017.729;2
22-04-2010 00:00;5923.828;2
23-04-2010 00:00;5710.016;2
24-04-2010 00:00;5589.264;2
25-04-2010 00:00;5427.329;2
26-04-2010 00:00;5346.440;2
27-04-2010 00:00;5654.694;2
28-04-2010 00:00;5434.901;2
29-04-2010 00:00;5335.529;2
30-04-2010 00:00;5326.194;2
01-05-2010 00:00;5337.228;2
02-05-2010 00:00;5187.333;2
03-05-2010 00:00;5063.812;2
04-05-2010 00:00;4996.531;2
