Vandportalen - www.vandportalen.dk
Lokalitet:;45.23 Lunde å, St. 7.25 km
Tidsserie:;Vandføring, Døgnmiddel (DMP)
Drives af Miljøstyrelsen
Dataperiode:;01-01-1917 00:00 - 04-10-2024 23:59 ( UTC +01:00:00 )
ks mrk.:;0= ikke-korrigerede data (rådata)
;1= data udtyndet for outliers
;2= kvalitetskontrolleret data
Udtræksdato: ;03-10-2024 07:00

WSP og dataleverandører til Vandportalen kan ikke drages til ansvar for målingernes rigtighed.

Dato (DK normaltid);Vandføring, Døgnmiddel (DMP) (l/s);ks mrk.
01-01-2017 00:00;365.000;2
02-01-2017 00:00;350.000;2
03-01-2017 00:00;350.000;2
04-01-2017 00:00;366.468;2
05-01-2017 00:00;287.064;2
06-01-2017 00:00;260.714;2
07-01-2017 00:00;271.839;2
08-01-2017 00:00;248.360;2
09-01-2017 00:00;257.624;2
10-01-2017 00:00;276.640;2
11-01-2017 00:00;501.942;2
12-01-2017 00:00;737.469;2
13-01-2017 00:00;599.516;2
14-01-2017 00:00;465.520;2
15-01-2017 00:00;386.720;2
16-01-2017 00:00;330.310;2
17-01-2017 00:00;293.156;2
18-01-2017 00:00;283.759;2
19-01-2017 00:00;288.835;2
20-01-2017 00:00;287.978;2
21-01-2017 00:00;277.954;2
22-01-2017 00:00;264.635;2
23-01-2017 00:00;256.384;2
24-01-2017 00:00;243.322;2
25-01-2017 00:00;233.419;2
26-01-2017 00:00;228.922;2
27-01-2017 00:00;229.227;2
28-01-2017 00:00;218.312;2
29-01-2017 00:00;216.565;2
30-01-2017 00:00;223.742;2
31-01-2017 00:00;216.678;2
01-02-2017 00:00;211.386;2
02-02-2017 00:00;217.124;2
03-02-2017 00:00;217.298;2
04-02-2017 00:00;222.282;2
05-02-2017 00:00;210.940;2
06-02-2017 00:00;263.632;2
07-02-2017 00:00;242.760;2
08-02-2017 00:00;226.806;2
09-02-2017 00:00;218.076;2
10-02-2017 00:00;215.982;2
11-02-2017 00:00;207.733;2
12-02-2017 00:00;196.742;2
13-02-2017 00:00;190.924;2
14-02-2017 00:00;188.716;2
15-02-2017 00:00;186.452;2
16-02-2017 00:00;194.106;2
17-02-2017 00:00;199.209;2
18-02-2017 00:00;191.516;2
19-02-2017 00:00;215.394;2
20-02-2017 00:00;215.621;2
21-02-2017 00:00;209.791;2
22-02-2017 00:00;375.898;2
23-02-2017 00:00;412.946;2
24-02-2017 00:00;904.242;2
25-02-2017 00:00;674.180;2
26-02-2017 00:00;796.569;2
27-02-2017 00:00;817.844;2
28-02-2017 00:00;808.620;2
01-03-2017 00:00;750.297;2
02-03-2017 00:00;709.972;2
03-03-2017 00:00;590.631;2
04-03-2017 00:00;536.882;2
05-03-2017 00:00;509.146;2
06-03-2017 00:00;451.025;2
07-03-2017 00:00;395.160;2
08-03-2017 00:00;384.552;2
09-03-2017 00:00;369.778;2
10-03-2017 00:00;334.873;2
11-03-2017 00:00;312.088;2
12-03-2017 00:00;300.572;2
13-03-2017 00:00;282.997;2
14-03-2017 00:00;268.308;2
15-03-2017 00:00;263.805;2
16-03-2017 00:00;262.584;2
17-03-2017 00:00;279.343;2
18-03-2017 00:00;427.388;2
19-03-2017 00:00;360.485;2
20-03-2017 00:00;500.329;2
21-03-2017 00:00;991.856;2
22-03-2017 00:00;771.336;2
23-03-2017 00:00;576.032;2
24-03-2017 00:00;475.408;2
25-03-2017 00:00;427.003;2
26-03-2017 00:00;383.893;2
27-03-2017 00:00;350.366;2
28-03-2017 00:00;330.499;2
29-03-2017 00:00;318.122;2
30-03-2017 00:00;316.967;2
31-03-2017 00:00;295.948;2
01-04-2017 00:00;278.104;2
02-04-2017 00:00;255.411;2
03-04-2017 00:00;236.048;2
04-04-2017 00:00;229.055;2
05-04-2017 00:00;227.396;2
06-04-2017 00:00;212.610;2
07-04-2017 00:00;209.448;2
08-04-2017 00:00;197.253;2
09-04-2017 00:00;193.212;2
10-04-2017 00:00;196.842;2
11-04-2017 00:00;182.965;2
12-04-2017 00:00;221.451;2
13-04-2017 00:00;189.614;2
14-04-2017 00:00;190.851;2
15-04-2017 00:00;341.135;2
16-04-2017 00:00;316.310;2
17-04-2017 00:00;247.336;2
18-04-2017 00:00;234.421;2
19-04-2017 00:00;198.828;2
20-04-2017 00:00;192.757;2
21-04-2017 00:00;204.805;2
22-04-2017 00:00;197.087;2
23-04-2017 00:00;178.273;2
24-04-2017 00:00;181.293;2
25-04-2017 00:00;176.767;2
26-04-2017 00:00;166.348;2
27-04-2017 00:00;160.767;2
28-04-2017 00:00;168.742;2
29-04-2017 00:00;153.640;2
30-04-2017 00:00;148.311;2
01-05-2017 00:00;143.189;2
02-05-2017 00:00;136.604;2
03-05-2017 00:00;133.091;2
04-05-2017 00:00;132.908;2
05-05-2017 00:00;132.388;2
06-05-2017 00:00;131.683;2
07-05-2017 00:00;129.813;2
08-05-2017 00:00;124.764;2
09-05-2017 00:00;125.613;2
10-05-2017 00:00;199.446;2
11-05-2017 00:00;158.836;2
12-05-2017 00:00;130.465;2
13-05-2017 00:00;123.849;2
14-05-2017 00:00;184.303;2
15-05-2017 00:00;127.001;2
16-05-2017 00:00;228.906;2
17-05-2017 00:00;170.891;2
18-05-2017 00:00;147.397;2
19-05-2017 00:00;141.894;2
20-05-2017 00:00;122.044;2
21-05-2017 00:00;111.732;2
22-05-2017 00:00;114.135;2
23-05-2017 00:00;169.777;2
24-05-2017 00:00;131.823;2
25-05-2017 00:00;106.968;2
26-05-2017 00:00;99.749;2
27-05-2017 00:00;92.993;2
28-05-2017 00:00;92.276;2
29-05-2017 00:00;88.244;2
30-05-2017 00:00;87.918;2
31-05-2017 00:00;83.939;2
01-06-2017 00:00;77.823;2
02-06-2017 00:00;76.804;2
03-06-2017 00:00;75.522;2
04-06-2017 00:00;74.565;2
05-06-2017 00:00;72.278;2
06-06-2017 00:00;84.022;2
07-06-2017 00:00;199.635;2
08-06-2017 00:00;161.422;2
09-06-2017 00:00;229.050;2
10-06-2017 00:00;229.910;2
11-06-2017 00:00;126.147;2
12-06-2017 00:00;216.907;2
13-06-2017 00:00;122.844;2
14-06-2017 00:00;105.570;2
15-06-2017 00:00;98.997;2
16-06-2017 00:00;113.002;2
17-06-2017 00:00;88.628;2
18-06-2017 00:00;82.493;2
19-06-2017 00:00;85.230;2
20-06-2017 00:00;79.646;2
21-06-2017 00:00;75.031;2
22-06-2017 00:00;72.784;2
23-06-2017 00:00;74.675;2
24-06-2017 00:00;89.948;2
25-06-2017 00:00;75.408;2
26-06-2017 00:00;68.858;2
27-06-2017 00:00;65.182;2
28-06-2017 00:00;65.767;2
29-06-2017 00:00;93.113;2
30-06-2017 00:00;145.013;2
01-07-2017 00:00;122.031;2
02-07-2017 00:00;80.131;2
03-07-2017 00:00;91.116;2
04-07-2017 00:00;81.822;2
05-07-2017 00:00;70.237;2
06-07-2017 00:00;67.518;2
07-07-2017 00:00;66.772;2
08-07-2017 00:00;64.103;2
09-07-2017 00:00;54.090;2
10-07-2017 00:00;62.128;2
11-07-2017 00:00;65.001;2
12-07-2017 00:00;62.193;2
13-07-2017 00:00;56.106;2
14-07-2017 00:00;55.317;2
15-07-2017 00:00;54.053;2
16-07-2017 00:00;70.495;2
17-07-2017 00:00;62.095;2
18-07-2017 00:00;57.483;2
19-07-2017 00:00;57.219;2
20-07-2017 00:00;61.294;2
21-07-2017 00:00;75.610;2
22-07-2017 00:00;56.829;2
23-07-2017 00:00;157.377;2
24-07-2017 00:00;80.695;2
25-07-2017 00:00;85.440;2
26-07-2017 00:00;65.366;2
27-07-2017 00:00;61.623;2
28-07-2017 00:00;59.747;2
29-07-2017 00:00;86.400;2
30-07-2017 00:00;75.312;2
31-07-2017 00:00;73.105;2
01-08-2017 00:00;58.332;2
02-08-2017 00:00;61.707;2
03-08-2017 00:00;175.410;2
04-08-2017 00:00;229.944;2
05-08-2017 00:00;101.351;2
06-08-2017 00:00;73.462;2
07-08-2017 00:00;66.081;2
08-08-2017 00:00;67.178;2
09-08-2017 00:00;107.472;2
10-08-2017 00:00;68.252;2
11-08-2017 00:00;65.853;2
12-08-2017 00:00;81.204;2
13-08-2017 00:00;74.999;2
14-08-2017 00:00;63.041;2
15-08-2017 00:00;68.094;2
16-08-2017 00:00;74.517;2
17-08-2017 00:00;88.635;2
18-08-2017 00:00;130.391;2
19-08-2017 00:00;188.614;2
20-08-2017 00:00;108.654;2
21-08-2017 00:00;84.440;2
22-08-2017 00:00;71.788;2
23-08-2017 00:00;68.024;2
24-08-2017 00:00;67.452;2
25-08-2017 00:00;65.849;2
26-08-2017 00:00;62.495;2
27-08-2017 00:00;62.063;2
28-08-2017 00:00;60.743;2
29-08-2017 00:00;60.156;2
30-08-2017 00:00;124.074;2
31-08-2017 00:00;161.524;2
01-09-2017 00:00;85.605;2
02-09-2017 00:00;73.314;2
03-09-2017 00:00;74.905;2
04-09-2017 00:00;102.723;2
05-09-2017 00:00;72.992;2
06-09-2017 00:00;247.867;2
07-09-2017 00:00;199.198;2
08-09-2017 00:00;203.188;2
09-09-2017 00:00;268.964;2
10-09-2017 00:00;216.171;2
11-09-2017 00:00;159.147;2
12-09-2017 00:00;132.559;2
13-09-2017 00:00;371.279;2
14-09-2017 00:00;638.408;2
15-09-2017 00:00;395.339;2
16-09-2017 00:00;248.945;2
17-09-2017 00:00;190.809;2
18-09-2017 00:00;163.662;2
19-09-2017 00:00;152.950;2
20-09-2017 00:00;171.111;2
21-09-2017 00:00;181.897;2
22-09-2017 00:00;163.250;2
23-09-2017 00:00;146.341;2
24-09-2017 00:00;135.452;2
25-09-2017 00:00;128.542;2
26-09-2017 00:00;125.397;2
27-09-2017 00:00;122.928;2
28-09-2017 00:00;130.024;2
29-09-2017 00:00;137.313;2
30-09-2017 00:00;129.692;2
01-10-2017 00:00;141.600;2
02-10-2017 00:00;282.677;2
03-10-2017 00:00;186.132;2
04-10-2017 00:00;269.997;2
05-10-2017 00:00;298.297;2
06-10-2017 00:00;201.637;2
07-10-2017 00:00;234.367;2
08-10-2017 00:00;206.109;2
09-10-2017 00:00;168.547;2
10-10-2017 00:00;164.953;2
11-10-2017 00:00;183.508;2
12-10-2017 00:00;265.822;2
13-10-2017 00:00;205.868;2
14-10-2017 00:00;187.382;2
15-10-2017 00:00;170.563;2
16-10-2017 00:00;154.000;2
17-10-2017 00:00;152.767;2
18-10-2017 00:00;177.874;2
19-10-2017 00:00;203.395;2
20-10-2017 00:00;195.464;2
21-10-2017 00:00;225.400;2
22-10-2017 00:00;218.525;2
23-10-2017 00:00;653.874;2
24-10-2017 00:00;447.055;2
25-10-2017 00:00;461.243;2
26-10-2017 00:00;376.653;2
27-10-2017 00:00;306.113;2
28-10-2017 00:00;281.659;2
29-10-2017 00:00;281.725;2
30-10-2017 00:00;219.068;2
31-10-2017 00:00;205.444;2
01-11-2017 00:00;206.528;2
02-11-2017 00:00;246.124;2
03-11-2017 00:00;196.514;2
04-11-2017 00:00;205.496;2
05-11-2017 00:00;191.695;2
06-11-2017 00:00;167.707;2
07-11-2017 00:00;160.586;2
08-11-2017 00:00;158.789;2
09-11-2017 00:00;166.902;2
10-11-2017 00:00;241.669;2
11-11-2017 00:00;208.425;2
12-11-2017 00:00;189.048;2
13-11-2017 00:00;170.410;2
14-11-2017 00:00;195.191;2
15-11-2017 00:00;177.257;2
16-11-2017 00:00;197.680;2
17-11-2017 00:00;233.454;2
18-11-2017 00:00;286.280;2
19-11-2017 00:00;346.836;2
20-11-2017 00:00;282.259;2
21-11-2017 00:00;258.312;2
22-11-2017 00:00;515.559;2
23-11-2017 00:00;460.855;2
24-11-2017 00:00;396.916;2
25-11-2017 00:00;349.989;2
26-11-2017 00:00;365.209;2
27-11-2017 00:00;448.852;2
28-11-2017 00:00;747.258;2
29-11-2017 00:00;658.688;2
30-11-2017 00:00;503.325;2
01-12-2017 00:00;551.483;2
02-12-2017 00:00;531.472;2
03-12-2017 00:00;538.874;2
04-12-2017 00:00;466.471;2
05-12-2017 00:00;421.795;2
06-12-2017 00:00;398.592;2
07-12-2017 00:00;426.573;2
08-12-2017 00:00;498.098;2
09-12-2017 00:00;416.786;2
10-12-2017 00:00;391.870;2
11-12-2017 00:00;351.020;2
12-12-2017 00:00;607.835;2
13-12-2017 00:00;669.126;2
14-12-2017 00:00;1143.138;2
15-12-2017 00:00;1031.428;2
16-12-2017 00:00;748.846;2
17-12-2017 00:00;547.069;2
18-12-2017 00:00;460.561;2
19-12-2017 00:00;412.823;2
20-12-2017 00:00;393.050;2
21-12-2017 00:00;372.044;2
22-12-2017 00:00;348.641;2
23-12-2017 00:00;347.461;2
24-12-2017 00:00;349.199;2
25-12-2017 00:00;371.470;2
26-12-2017 00:00;474.394;2
27-12-2017 00:00;651.419;2
28-12-2017 00:00;581.229;2
29-12-2017 00:00;481.003;2
30-12-2017 00:00;475.245;2
31-12-2017 00:00;612.445;2
01-01-2018 00:00;937.527;2
02-01-2018 00:00;964.778;2
03-01-2018 00:00;1334.760;2
04-01-2018 00:00;1635.991;2
05-01-2018 00:00;1501.673;2
06-01-2018 00:00;1232.009;2
07-01-2018 00:00;919.173;2
08-01-2018 00:00;688.004;2
09-01-2018 00:00;582.822;2
10-01-2018 00:00;525.349;2
11-01-2018 00:00;501.622;2
12-01-2018 00:00;559.531;2
13-01-2018 00:00;525.733;2
14-01-2018 00:00;474.363;2
15-01-2018 00:00;484.222;2
16-01-2018 00:00;834.130;2
17-01-2018 00:00;821.020;2
18-01-2018 00:00;707.593;2
19-01-2018 00:00;658.980;2
20-01-2018 00:00;607.595;2
21-01-2018 00:00;529.309;2
22-01-2018 00:00;497.467;2
23-01-2018 00:00;465.964;2
24-01-2018 00:00;641.800;2
25-01-2018 00:00;860.100;2
26-01-2018 00:00;715.362;2
27-01-2018 00:00;606.243;2
28-01-2018 00:00;920.260;2
29-01-2018 00:00;901.465;2
30-01-2018 00:00;794.448;2
31-01-2018 00:00;754.361;2
01-02-2018 00:00;706.105;2
02-02-2018 00:00;856.560;2
03-02-2018 00:00;834.165;2
04-02-2018 00:00;674.546;2
05-02-2018 00:00;574.879;2
06-02-2018 00:00;530.256;2
07-02-2018 00:00;462.056;2
08-02-2018 00:00;407.003;2
09-02-2018 00:00;373.372;2
10-02-2018 00:00;345.491;2
11-02-2018 00:00;418.766;2
12-02-2018 00:00;673.177;2
13-02-2018 00:00;633.605;2
14-02-2018 00:00;552.373;2
15-02-2018 00:00;500.424;2
16-02-2018 00:00;512.756;2
17-02-2018 00:00;587.758;2
18-02-2018 00:00;564.877;2
19-02-2018 00:00;531.700;2
20-02-2018 00:00;598.949;2
21-02-2018 00:00;545.206;2
22-02-2018 00:00;500.962;2
23-02-2018 00:00;440.309;2
24-02-2018 00:00;387.388;2
25-02-2018 00:00;352.980;2
26-02-2018 00:00;327.518;2
27-02-2018 00:00;314.758;2
28-02-2018 00:00;281.625;2
01-03-2018 00:00;282.078;2
02-03-2018 00:00;278.141;2
03-03-2018 00:00;260.625;2
04-03-2018 00:00;246.998;2
05-03-2018 00:00;266.279;2
06-03-2018 00:00;266.934;2
07-03-2018 00:00;245.994;2
08-03-2018 00:00;287.968;2
09-03-2018 00:00;398.878;2
10-03-2018 00:00;355.785;2
11-03-2018 00:00;896.435;2
12-03-2018 00:00;930.338;2
13-03-2018 00:00;917.157;2
14-03-2018 00:00;727.677;2
15-03-2018 00:00;601.611;2
16-03-2018 00:00;487.289;2
17-03-2018 00:00;387.530;2
18-03-2018 00:00;338.998;2
19-03-2018 00:00;318.052;2
20-03-2018 00:00;291.724;2
21-03-2018 00:00;280.248;2
22-03-2018 00:00;349.530;2
23-03-2018 00:00;312.492;2
24-03-2018 00:00;294.793;2
25-03-2018 00:00;275.926;2
26-03-2018 00:00;266.421;2
27-03-2018 00:00;263.957;2
28-03-2018 00:00;257.629;2
29-03-2018 00:00;298.160;2
30-03-2018 00:00;286.939;2
31-03-2018 00:00;275.428;2
01-04-2018 00:00;294.127;2
02-04-2018 00:00;270.805;2
03-04-2018 00:00;430.755;2
04-04-2018 00:00;873.179;2
05-04-2018 00:00;746.289;2
06-04-2018 00:00;545.456;2
07-04-2018 00:00;468.788;2
08-04-2018 00:00;413.012;2
09-04-2018 00:00;370.216;2
10-04-2018 00:00;328.529;2
11-04-2018 00:00;297.721;2
12-04-2018 00:00;280.530;2
13-04-2018 00:00;260.576;2
14-04-2018 00:00;248.598;2
15-04-2018 00:00;234.524;2
16-04-2018 00:00;235.605;2
17-04-2018 00:00;219.230;2
18-04-2018 00:00;208.139;2
19-04-2018 00:00;204.196;2
20-04-2018 00:00;207.028;2
21-04-2018 00:00;191.527;2
22-04-2018 00:00;187.415;2
23-04-2018 00:00;184.720;2
24-04-2018 00:00;174.340;2
25-04-2018 00:00;282.831;2
26-04-2018 00:00;195.659;2
27-04-2018 00:00;174.519;2
28-04-2018 00:00;173.256;2
29-04-2018 00:00;164.209;2
30-04-2018 00:00;334.324;2
01-05-2018 00:00;369.933;2
02-05-2018 00:00;240.753;2
03-05-2018 00:00;215.589;2
04-05-2018 00:00;192.936;2
05-05-2018 00:00;184.007;2
06-05-2018 00:00;178.905;2
07-05-2018 00:00;175.261;2
08-05-2018 00:00;172.568;2
09-05-2018 00:00;167.929;2
10-05-2018 00:00;182.055;2
11-05-2018 00:00;187.819;2
12-05-2018 00:00;157.971;2
13-05-2018 00:00;152.296;2
14-05-2018 00:00;145.994;2
15-05-2018 00:00;142.060;2
16-05-2018 00:00;136.829;2
17-05-2018 00:00;132.321;2
18-05-2018 00:00;128.274;2
19-05-2018 00:00;124.132;2
20-05-2018 00:00;120.641;2
21-05-2018 00:00;117.153;2
22-05-2018 00:00;117.975;2
23-05-2018 00:00;111.909;2
24-05-2018 00:00;106.962;2
25-05-2018 00:00;103.902;2
26-05-2018 00:00;101.981;2
27-05-2018 00:00;102.656;2
28-05-2018 00:00;113.936;2
29-05-2018 00:00;150.093;2
30-05-2018 00:00;107.009;2
31-05-2018 00:00;89.876;2
01-06-2018 00:00;83.689;2
02-06-2018 00:00;79.343;2
03-06-2018 00:00;72.149;2
04-06-2018 00:00;69.048;2
05-06-2018 00:00;68.155;2
06-06-2018 00:00;69.009;2
07-06-2018 00:00;67.991;2
08-06-2018 00:00;68.249;2
09-06-2018 00:00;68.895;2
10-06-2018 00:00;73.758;2
11-06-2018 00:00;77.539;2
12-06-2018 00:00;77.792;2
13-06-2018 00:00;72.004;2
14-06-2018 00:00;68.008;2
15-06-2018 00:00;73.107;2
16-06-2018 00:00;83.377;2
17-06-2018 00:00;80.211;2
18-06-2018 00:00;66.872;2
19-06-2018 00:00;65.119;2
20-06-2018 00:00;64.841;2
21-06-2018 00:00;66.497;2
22-06-2018 00:00;64.608;2
23-06-2018 00:00;59.630;2
24-06-2018 00:00;59.564;2
25-06-2018 00:00;57.483;2
26-06-2018 00:00;57.575;2
27-06-2018 00:00;54.730;2
28-06-2018 00:00;53.304;2
29-06-2018 00:00;53.193;2
30-06-2018 00:00;48.231;2
01-07-2018 00:00;47.515;2
02-07-2018 00:00;47.750;2
03-07-2018 00:00;47.548;2
04-07-2018 00:00;44.667;2
05-07-2018 00:00;46.590;2
06-07-2018 00:00;51.765;2
07-07-2018 00:00;41.662;2
08-07-2018 00:00;38.232;2
09-07-2018 00:00;35.246;2
10-07-2018 00:00;38.333;2
11-07-2018 00:00;39.808;2
12-07-2018 00:00;38.184;2
13-07-2018 00:00;36.637;2
14-07-2018 00:00;36.778;2
15-07-2018 00:00;36.138;2
16-07-2018 00:00;34.447;2
17-07-2018 00:00;32.861;2
18-07-2018 00:00;32.178;2
19-07-2018 00:00;34.976;2
20-07-2018 00:00;32.162;2
21-07-2018 00:00;29.038;2
22-07-2018 00:00;26.913;2
23-07-2018 00:00;26.071;2
24-07-2018 00:00;28.066;2
25-07-2018 00:00;27.993;2
26-07-2018 00:00;27.417;2
27-07-2018 00:00;27.602;2
28-07-2018 00:00;47.749;2
29-07-2018 00:00;74.337;2
30-07-2018 00:00;29.578;2
31-07-2018 00:00;27.660;2
01-08-2018 00:00;26.975;2
02-08-2018 00:00;27.607;2
03-08-2018 00:00;26.047;2
04-08-2018 00:00;27.524;2
05-08-2018 00:00;27.311;2
06-08-2018 00:00;30.116;2
07-08-2018 00:00;28.697;2
08-08-2018 00:00;28.228;2
09-08-2018 00:00;33.114;2
10-08-2018 00:00;75.754;2
11-08-2018 00:00;66.771;2
12-08-2018 00:00;92.858;2
13-08-2018 00:00;211.648;2
14-08-2018 00:00;107.139;2
15-08-2018 00:00;55.732;2
16-08-2018 00:00;45.101;2
17-08-2018 00:00;42.615;2
18-08-2018 00:00;41.595;2
19-08-2018 00:00;39.528;2
20-08-2018 00:00;41.028;2
21-08-2018 00:00;39.746;2
22-08-2018 00:00;38.994;2
23-08-2018 00:00;39.887;2
24-08-2018 00:00;72.673;2
25-08-2018 00:00;62.649;2
26-08-2018 00:00;57.361;2
27-08-2018 00:00;65.198;2
28-08-2018 00:00;71.591;2
29-08-2018 00:00;46.822;2
30-08-2018 00:00;138.578;2
31-08-2018 00:00;86.989;2
01-09-2018 00:00;54.210;2
02-09-2018 00:00;49.665;2
03-09-2018 00:00;50.132;2
04-09-2018 00:00;48.713;2
05-09-2018 00:00;54.546;2
06-09-2018 00:00;50.428;2
07-09-2018 00:00;199.586;2
08-09-2018 00:00;159.846;2
09-09-2018 00:00;76.291;2
10-09-2018 00:00;63.695;2
11-09-2018 00:00;141.587;2
12-09-2018 00:00;86.865;2
13-09-2018 00:00;66.854;2
14-09-2018 00:00;62.840;2
15-09-2018 00:00;77.229;2
16-09-2018 00:00;58.869;2
17-09-2018 00:00;56.927;2
18-09-2018 00:00;55.723;2
19-09-2018 00:00;55.407;2
20-09-2018 00:00;60.781;2
21-09-2018 00:00;124.473;2
22-09-2018 00:00;108.374;2
23-09-2018 00:00;61.131;2
24-09-2018 00:00;58.036;2
25-09-2018 00:00;55.664;2
26-09-2018 00:00;57.764;2
27-09-2018 00:00;60.309;2
28-09-2018 00:00;53.129;2
29-09-2018 00:00;51.093;2
30-09-2018 00:00;48.852;2
01-10-2018 00:00;49.072;2
02-10-2018 00:00;73.445;2
03-10-2018 00:00;56.233;2
04-10-2018 00:00;48.640;2
05-10-2018 00:00;50.109;2
06-10-2018 00:00;48.939;2
07-10-2018 00:00;117.281;2
08-10-2018 00:00;57.086;2
09-10-2018 00:00;59.693;2
10-10-2018 00:00;57.673;2
11-10-2018 00:00;57.029;2
12-10-2018 00:00;56.592;2
13-10-2018 00:00;52.811;2
14-10-2018 00:00;51.318;2
15-10-2018 00:00;50.615;2
16-10-2018 00:00;51.061;2
17-10-2018 00:00;51.325;2
18-10-2018 00:00;52.839;2
19-10-2018 00:00;52.283;2
20-10-2018 00:00;54.587;2
21-10-2018 00:00;54.220;2
22-10-2018 00:00;53.783;2
23-10-2018 00:00;87.062;2
24-10-2018 00:00;55.010;2
25-10-2018 00:00;53.253;2
26-10-2018 00:00;56.471;2
27-10-2018 00:00;55.164;2
28-10-2018 00:00;87.104;2
29-10-2018 00:00;55.267;2
30-10-2018 00:00;90.671;2
31-10-2018 00:00;61.765;2
01-11-2018 00:00;45.781;2
02-11-2018 00:00;44.689;2
03-11-2018 00:00;44.373;2
04-11-2018 00:00;45.600;2
05-11-2018 00:00;47.075;2
06-11-2018 00:00;49.661;2
07-11-2018 00:00;50.164;2
08-11-2018 00:00;54.425;2
09-11-2018 00:00;57.180;2
10-11-2018 00:00;62.217;2
11-11-2018 00:00;109.681;2
12-11-2018 00:00;119.049;2
13-11-2018 00:00;77.525;2
14-11-2018 00:00;64.551;2
15-11-2018 00:00;55.699;2
16-11-2018 00:00;53.821;2
17-11-2018 00:00;55.946;2
18-11-2018 00:00;71.149;2
19-11-2018 00:00;71.026;2
20-11-2018 00:00;74.892;2
21-11-2018 00:00;85.609;2
22-11-2018 00:00;81.694;2
23-11-2018 00:00;83.174;2
24-11-2018 00:00;80.617;2
25-11-2018 00:00;81.402;2
26-11-2018 00:00;90.609;2
27-11-2018 00:00;95.717;2
28-11-2018 00:00;102.719;2
29-11-2018 00:00;116.075;2
30-11-2018 00:00;96.611;2
01-12-2018 00:00;96.507;2
02-12-2018 00:00;98.325;2
03-12-2018 00:00;92.721;2
04-12-2018 00:00;72.024;2
05-12-2018 00:00;63.138;2
06-12-2018 00:00;84.821;2
07-12-2018 00:00;191.962;2
08-12-2018 00:00;278.112;2
09-12-2018 00:00;187.188;2
10-12-2018 00:00;89.773;2
11-12-2018 00:00;77.742;2
12-12-2018 00:00;72.148;2
13-12-2018 00:00;68.672;2
14-12-2018 00:00;65.477;2
15-12-2018 00:00;61.472;2
16-12-2018 00:00;59.684;2
17-12-2018 00:00;56.824;2
18-12-2018 00:00;56.072;2
19-12-2018 00:00;55.845;2
20-12-2018 00:00;57.290;2
21-12-2018 00:00;108.138;2
22-12-2018 00:00;169.829;2
23-12-2018 00:00;104.967;2
24-12-2018 00:00;82.033;2
25-12-2018 00:00;74.750;2
26-12-2018 00:00;71.030;2
27-12-2018 00:00;68.514;2
28-12-2018 00:00;66.352;2
29-12-2018 00:00;83.289;2
30-12-2018 00:00;79.465;2
31-12-2018 00:00;79.641;2
01-01-2019 00:00;75.695;2
02-01-2019 00:00;75.951;2
03-01-2019 00:00;74.741;2
04-01-2019 00:00;76.157;2
05-01-2019 00:00;73.705;2
06-01-2019 00:00;72.072;2
07-01-2019 00:00;77.563;2
08-01-2019 00:00;156.479;2
09-01-2019 00:00;92.359;2
10-01-2019 00:00;79.858;2
11-01-2019 00:00;82.372;2
12-01-2019 00:00;95.045;2
13-01-2019 00:00;105.768;2
14-01-2019 00:00;84.174;2
15-01-2019 00:00;84.344;2
16-01-2019 00:00;87.638;2
17-01-2019 00:00;157.596;2
18-01-2019 00:00;98.008;2
19-01-2019 00:00;86.026;2
20-01-2019 00:00;80.426;2
21-01-2019 00:00;84.696;2
22-01-2019 00:00;80.931;2
23-01-2019 00:00;76.777;2
24-01-2019 00:00;71.906;2
25-01-2019 00:00;70.804;2
26-01-2019 00:00;89.430;2
27-01-2019 00:00;197.845;2
28-01-2019 00:00;190.405;2
29-01-2019 00:00;148.962;2
30-01-2019 00:00;126.247;2
31-01-2019 00:00;114.631;2
01-02-2019 00:00;107.441;2
02-02-2019 00:00;100.050;2
03-02-2019 00:00;109.966;2
04-02-2019 00:00;112.427;2
05-02-2019 00:00;156.609;2
06-02-2019 00:00;161.481;2
07-02-2019 00:00;208.262;2
08-02-2019 00:00;209.782;2
09-02-2019 00:00;516.130;2
10-02-2019 00:00;478.055;2
11-02-2019 00:00;384.274;2
12-02-2019 00:00;261.349;2
13-02-2019 00:00;222.655;2
14-02-2019 00:00;198.448;2
15-02-2019 00:00;180.636;2
16-02-2019 00:00;169.878;2
17-02-2019 00:00;156.256;2
18-02-2019 00:00;149.446;2
19-02-2019 00:00;152.457;2
20-02-2019 00:00;143.306;2
21-02-2019 00:00;151.132;2
22-02-2019 00:00;130.587;2
23-02-2019 00:00;126.639;2
24-02-2019 00:00;124.939;2
25-02-2019 00:00;122.505;2
26-02-2019 00:00;122.744;2
27-02-2019 00:00;124.558;2
28-02-2019 00:00;125.997;2
01-03-2019 00:00;119.369;2
02-03-2019 00:00;117.179;2
03-03-2019 00:00;134.086;2
04-03-2019 00:00;264.442;2
05-03-2019 00:00;234.200;2
06-03-2019 00:00;260.179;2
07-03-2019 00:00;520.269;2
08-03-2019 00:00;401.398;2
09-03-2019 00:00;478.915;2
10-03-2019 00:00;461.355;2
11-03-2019 00:00;349.984;2
12-03-2019 00:00;373.127;2
13-03-2019 00:00;792.857;2
14-03-2019 00:00;777.076;2
15-03-2019 00:00;945.810;2
16-03-2019 00:00;997.728;2
