Vandportalen - www.vandportalen.dk
Lokalitet:;430152 Kragelund Møllebæk, Kragelund Møllebæk
Tidsserie:;Vandføring, Døgnmiddel (DMP)
Drives af Miljøstyrelsen
Dataperiode:;01-01-1917 00:00 - 04-10-2024 23:59 ( UTC +01:00:00 )
ks mrk.:;0= ikke-korrigerede data (rådata)
;1= data udtyndet for outliers
;2= kvalitetskontrolleret data
Udtræksdato: ;03-10-2024 07:00

WSP og dataleverandører til Vandportalen kan ikke drages til ansvar for målingernes rigtighed.

Dato (DK normaltid);Vandføring, Døgnmiddel (DMP) (l/s);ks mrk.
01-01-2017 00:00;42.134;2
02-01-2017 00:00;38.085;2
03-01-2017 00:00;38.344;2
04-01-2017 00:00;47.557;2
05-01-2017 00:00;38.008;2
06-01-2017 00:00;36.757;2
07-01-2017 00:00;35.930;2
08-01-2017 00:00;36.261;2
09-01-2017 00:00;37.768;2
10-01-2017 00:00;41.769;2
11-01-2017 00:00;58.688;2
12-01-2017 00:00;71.130;2
13-01-2017 00:00;61.880;2
14-01-2017 00:00;52.965;2
15-01-2017 00:00;47.324;2
16-01-2017 00:00;41.707;2
17-01-2017 00:00;37.386;2
18-01-2017 00:00;37.509;2
19-01-2017 00:00;39.222;2
20-01-2017 00:00;39.852;2
21-01-2017 00:00;39.660;2
22-01-2017 00:00;39.456;2
23-01-2017 00:00;39.492;2
24-01-2017 00:00;38.599;2
25-01-2017 00:00;37.263;2
26-01-2017 00:00;37.107;2
27-01-2017 00:00;38.007;2
28-01-2017 00:00;37.624;2
29-01-2017 00:00;38.272;2
30-01-2017 00:00;40.120;2
31-01-2017 00:00;40.160;2
01-02-2017 00:00;39.543;2
02-02-2017 00:00;40.451;2
03-02-2017 00:00;40.803;2
04-02-2017 00:00;41.931;2
05-02-2017 00:00;41.378;2
06-02-2017 00:00;47.694;2
07-02-2017 00:00;45.709;2
08-02-2017 00:00;43.729;2
09-02-2017 00:00;42.925;2
10-02-2017 00:00;43.034;2
11-02-2017 00:00;42.406;2
12-02-2017 00:00;40.976;2
13-02-2017 00:00;40.409;2
14-02-2017 00:00;41.074;2
15-02-2017 00:00;39.722;2
16-02-2017 00:00;42.287;2
17-02-2017 00:00;44.238;2
18-02-2017 00:00;42.762;2
19-02-2017 00:00;46.377;2
20-02-2017 00:00;46.514;2
21-02-2017 00:00;45.463;2
22-02-2017 00:00;60.075;2
23-02-2017 00:00;66.308;2
24-02-2017 00:00;103.404;2
25-02-2017 00:00;85.943;2
26-02-2017 00:00;95.689;2
27-02-2017 00:00;96.313;2
28-02-2017 00:00;95.645;2
01-03-2017 00:00;90.378;2
02-03-2017 00:00;84.300;2
03-03-2017 00:00;76.516;2
04-03-2017 00:00;75.989;2
05-03-2017 00:00;76.457;2
06-03-2017 00:00;72.670;2
07-03-2017 00:00;66.765;2
08-03-2017 00:00;65.141;2
09-03-2017 00:00;63.794;2
10-03-2017 00:00;59.075;2
11-03-2017 00:00;56.709;2
12-03-2017 00:00;55.846;2
13-03-2017 00:00;54.249;2
14-03-2017 00:00;53.206;2
15-03-2017 00:00;51.715;2
16-03-2017 00:00;51.919;2
17-03-2017 00:00;56.326;2
18-03-2017 00:00;74.832;2
19-03-2017 00:00;66.628;2
20-03-2017 00:00;78.451;2
21-03-2017 00:00;111.182;2
22-03-2017 00:00;94.137;2
23-03-2017 00:00;81.416;2
24-03-2017 00:00;71.951;2
25-03-2017 00:00;67.074;2
26-03-2017 00:00;62.809;2
27-03-2017 00:00;59.492;2
28-03-2017 00:00;57.942;2
29-03-2017 00:00;57.063;2
30-03-2017 00:00;58.069;2
31-03-2017 00:00;56.894;2
01-04-2017 00:00;54.055;2
02-04-2017 00:00;50.259;2
03-04-2017 00:00;46.896;2
04-04-2017 00:00;44.953;2
05-04-2017 00:00;44.991;2
06-04-2017 00:00;44.453;2
07-04-2017 00:00;43.899;2
08-04-2017 00:00;42.405;2
09-04-2017 00:00;40.964;2
10-04-2017 00:00;41.285;2
11-04-2017 00:00;39.279;2
12-04-2017 00:00;44.075;2
13-04-2017 00:00;41.521;2
14-04-2017 00:00;38.641;2
15-04-2017 00:00;48.802;2
16-04-2017 00:00;54.769;2
17-04-2017 00:00;46.717;2
18-04-2017 00:00;43.948;2
19-04-2017 00:00;39.796;2
20-04-2017 00:00;38.462;2
21-04-2017 00:00;40.165;2
22-04-2017 00:00;40.896;2
23-04-2017 00:00;36.844;2
24-04-2017 00:00;36.313;2
25-04-2017 00:00;35.167;2
26-04-2017 00:00;33.497;2
27-04-2017 00:00;32.223;2
28-04-2017 00:00;32.623;2
29-04-2017 00:00;30.518;2
30-04-2017 00:00;26.974;2
01-05-2017 00:00;25.938;2
02-05-2017 00:00;24.985;2
03-05-2017 00:00;23.289;2
04-05-2017 00:00;22.645;2
05-05-2017 00:00;23.135;2
06-05-2017 00:00;23.375;2
07-05-2017 00:00;22.207;2
08-05-2017 00:00;20.876;2
09-05-2017 00:00;20.583;2
10-05-2017 00:00;23.226;2
11-05-2017 00:00;26.404;2
12-05-2017 00:00;22.335;2
13-05-2017 00:00;18.428;2
14-05-2017 00:00;17.425;2
15-05-2017 00:00;14.802;2
16-05-2017 00:00;17.284;2
17-05-2017 00:00;16.711;2
18-05-2017 00:00;17.380;2
19-05-2017 00:00;19.208;2
20-05-2017 00:00;18.269;2
21-05-2017 00:00;16.508;2
22-05-2017 00:00;15.748;2
23-05-2017 00:00;15.575;2
24-05-2017 00:00;14.891;2
25-05-2017 00:00;14.152;2
26-05-2017 00:00;13.716;2
27-05-2017 00:00;12.311;2
28-05-2017 00:00;12.035;2
29-05-2017 00:00;13.031;2
30-05-2017 00:00;14.705;2
31-05-2017 00:00;14.518;2
01-06-2017 00:00;13.138;2
02-06-2017 00:00;12.613;2
03-06-2017 00:00;12.589;2
04-06-2017 00:00;12.575;2
05-06-2017 00:00;12.215;2
06-06-2017 00:00;14.166;2
07-06-2017 00:00;23.020;2
08-06-2017 00:00;21.315;2
09-06-2017 00:00;31.234;2
10-06-2017 00:00;31.063;2
11-06-2017 00:00;20.444;2
12-06-2017 00:00;31.164;2
13-06-2017 00:00;20.485;2
14-06-2017 00:00;18.145;2
15-06-2017 00:00;15.446;2
16-06-2017 00:00;14.059;2
17-06-2017 00:00;11.878;2
18-06-2017 00:00;10.792;2
19-06-2017 00:00;10.236;2
20-06-2017 00:00;9.667;2
21-06-2017 00:00;9.526;2
22-06-2017 00:00;11.025;2
23-06-2017 00:00;12.747;2
24-06-2017 00:00;14.562;2
25-06-2017 00:00;13.402;2
26-06-2017 00:00;11.702;2
27-06-2017 00:00;10.826;2
28-06-2017 00:00;11.052;2
29-06-2017 00:00;16.474;2
30-06-2017 00:00;22.409;2
01-07-2017 00:00;19.985;2
02-07-2017 00:00;15.643;2
03-07-2017 00:00;15.623;2
04-07-2017 00:00;15.216;2
05-07-2017 00:00;12.836;2
06-07-2017 00:00;11.372;2
07-07-2017 00:00;12.678;2
08-07-2017 00:00;13.329;2
09-07-2017 00:00;11.415;2
10-07-2017 00:00;12.067;2
11-07-2017 00:00;13.610;2
12-07-2017 00:00;13.613;2
13-07-2017 00:00;11.357;2
14-07-2017 00:00;11.238;2
15-07-2017 00:00;10.544;2
16-07-2017 00:00;13.153;2
17-07-2017 00:00;12.312;2
18-07-2017 00:00;10.765;2
19-07-2017 00:00;10.338;2
20-07-2017 00:00;11.556;2
21-07-2017 00:00;13.370;2
22-07-2017 00:00;12.324;2
23-07-2017 00:00;20.291;2
24-07-2017 00:00;17.836;2
25-07-2017 00:00;18.250;2
26-07-2017 00:00;16.912;2
27-07-2017 00:00;15.629;2
28-07-2017 00:00;15.195;2
29-07-2017 00:00;17.036;2
30-07-2017 00:00;15.245;2
31-07-2017 00:00;13.143;2
01-08-2017 00:00;11.657;2
02-08-2017 00:00;11.042;2
03-08-2017 00:00;21.131;2
04-08-2017 00:00;27.521;2
05-08-2017 00:00;22.819;2
06-08-2017 00:00;17.338;2
07-08-2017 00:00;14.233;2
08-08-2017 00:00;13.139;2
09-08-2017 00:00;16.143;2
10-08-2017 00:00;13.188;2
11-08-2017 00:00;12.677;2
12-08-2017 00:00;15.603;2
13-08-2017 00:00;15.141;2
14-08-2017 00:00;11.703;2
15-08-2017 00:00;11.004;2
16-08-2017 00:00;10.814;2
17-08-2017 00:00;14.341;2
18-08-2017 00:00;20.895;2
19-08-2017 00:00;21.989;2
20-08-2017 00:00;21.151;2
21-08-2017 00:00;19.077;2
22-08-2017 00:00;15.027;2
23-08-2017 00:00;13.530;2
24-08-2017 00:00;12.778;2
25-08-2017 00:00;11.524;2
26-08-2017 00:00;10.987;2
27-08-2017 00:00;11.013;2
28-08-2017 00:00;10.369;2
29-08-2017 00:00;9.902;2
30-08-2017 00:00;14.710;2
31-08-2017 00:00;20.138;2
01-09-2017 00:00;15.484;2
02-09-2017 00:00;13.566;2
03-09-2017 00:00;12.944;2
04-09-2017 00:00;12.671;2
05-09-2017 00:00;12.261;2
06-09-2017 00:00;35.398;2
07-09-2017 00:00;32.457;2
08-09-2017 00:00;31.239;2
09-09-2017 00:00;33.897;2
10-09-2017 00:00;28.734;2
11-09-2017 00:00;24.011;2
12-09-2017 00:00;23.862;2
13-09-2017 00:00;40.424;2
14-09-2017 00:00;54.954;2
15-09-2017 00:00;39.453;2
16-09-2017 00:00;33.297;2
17-09-2017 00:00;28.015;2
18-09-2017 00:00;25.253;2
19-09-2017 00:00;22.928;2
20-09-2017 00:00;23.587;2
21-09-2017 00:00;25.058;2
22-09-2017 00:00;22.106;2
23-09-2017 00:00;19.747;2
24-09-2017 00:00;18.495;2
25-09-2017 00:00;17.472;2
26-09-2017 00:00;16.520;2
27-09-2017 00:00;15.233;2
28-09-2017 00:00;15.469;2
29-09-2017 00:00;16.884;2
30-09-2017 00:00;15.901;2
01-10-2017 00:00;15.523;2
02-10-2017 00:00;27.644;2
03-10-2017 00:00;30.949;2
04-10-2017 00:00;33.915;2
05-10-2017 00:00;38.035;2
06-10-2017 00:00;29.247;2
07-10-2017 00:00;28.993;2
08-10-2017 00:00;27.518;2
09-10-2017 00:00;22.541;2
10-10-2017 00:00;21.886;2
11-10-2017 00:00;23.259;2
12-10-2017 00:00;29.198;2
13-10-2017 00:00;24.973;2
14-10-2017 00:00;22.596;2
15-10-2017 00:00;20.660;2
16-10-2017 00:00;21.000;2
17-10-2017 00:00;16.469;2
18-10-2017 00:00;23.414;2
19-10-2017 00:00;25.928;2
20-10-2017 00:00;24.330;2
21-10-2017 00:00;29.382;2
22-10-2017 00:00;27.917;2
23-10-2017 00:00;51.936;2
24-10-2017 00:00;43.794;2
25-10-2017 00:00;48.369;2
26-10-2017 00:00;41.779;2
27-10-2017 00:00;35.554;2
28-10-2017 00:00;36.103;2
29-10-2017 00:00;44.497;2
30-10-2017 00:00;32.347;2
31-10-2017 00:00;29.122;2
01-11-2017 00:00;29.315;2
02-11-2017 00:00;31.211;2
03-11-2017 00:00;27.574;2
04-11-2017 00:00;28.063;2
05-11-2017 00:00;29.290;2
06-11-2017 00:00;25.915;2
07-11-2017 00:00;23.341;2
08-11-2017 00:00;22.686;2
09-11-2017 00:00;23.238;2
10-11-2017 00:00;27.672;2
11-11-2017 00:00;28.944;2
12-11-2017 00:00;26.540;2
13-11-2017 00:00;23.418;2
14-11-2017 00:00;24.800;2
15-11-2017 00:00;25.051;2
16-11-2017 00:00;24.890;2
17-11-2017 00:00;28.702;2
18-11-2017 00:00;33.955;2
19-11-2017 00:00;35.027;2
20-11-2017 00:00;30.021;2
21-11-2017 00:00;27.248;2
22-11-2017 00:00;44.608;2
23-11-2017 00:00;44.992;2
24-11-2017 00:00;43.145;2
25-11-2017 00:00;41.086;2
26-11-2017 00:00;41.218;2
27-11-2017 00:00;47.382;2
28-11-2017 00:00;62.809;2
29-11-2017 00:00;56.707;2
30-11-2017 00:00;49.137;2
01-12-2017 00:00;47.294;2
02-12-2017 00:00;44.827;2
03-12-2017 00:00;47.681;2
04-12-2017 00:00;43.709;2
05-12-2017 00:00;41.680;2
06-12-2017 00:00;40.324;2
07-12-2017 00:00;42.205;2
08-12-2017 00:00;47.940;2
09-12-2017 00:00;42.309;2
10-12-2017 00:00;42.685;2
11-12-2017 00:00;41.838;2
12-12-2017 00:00;64.853;2
13-12-2017 00:00;61.163;2
14-12-2017 00:00;78.173;2
15-12-2017 00:00;62.741;2
16-12-2017 00:00;53.792;2
17-12-2017 00:00;46.869;2
18-12-2017 00:00;43.098;2
19-12-2017 00:00;40.934;2
20-12-2017 00:00;40.290;2
21-12-2017 00:00;39.589;2
22-12-2017 00:00;38.468;2
23-12-2017 00:00;39.391;2
24-12-2017 00:00;40.967;2
25-12-2017 00:00;43.396;2
26-12-2017 00:00;49.572;2
27-12-2017 00:00;60.505;2
28-12-2017 00:00;58.751;2
29-12-2017 00:00;53.449;2
30-12-2017 00:00;54.897;2
31-12-2017 00:00;64.991;2
01-01-2018 00:00;85.500;2
02-01-2018 00:00;78.822;2
03-01-2018 00:00;104.468;2
04-01-2018 00:00;102.465;2
05-01-2018 00:00;91.638;2
06-01-2018 00:00;83.499;2
07-01-2018 00:00;73.800;2
08-01-2018 00:00;66.894;2
09-01-2018 00:00;64.825;2
10-01-2018 00:00;64.558;2
11-01-2018 00:00;62.821;2
12-01-2018 00:00;67.308;2
13-01-2018 00:00;66.275;2
14-01-2018 00:00;64.051;2
15-01-2018 00:00;67.029;2
16-01-2018 00:00;93.906;2
17-01-2018 00:00;92.542;2
18-01-2018 00:00;85.023;2
19-01-2018 00:00;82.671;2
20-01-2018 00:00;80.117;2
21-01-2018 00:00;74.418;2
22-01-2018 00:00;71.792;2
23-01-2018 00:00;68.383;2
24-01-2018 00:00;78.617;2
25-01-2018 00:00;90.713;2
26-01-2018 00:00;80.455;2
27-01-2018 00:00;73.979;2
28-01-2018 00:00;90.870;2
29-01-2018 00:00;86.550;2
30-01-2018 00:00;80.753;2
31-01-2018 00:00;81.608;2
01-02-2018 00:00;78.619;2
02-02-2018 00:00;84.571;2
03-02-2018 00:00;80.478;2
04-02-2018 00:00;72.117;2
05-02-2018 00:00;67.585;2
06-02-2018 00:00;65.694;2
07-02-2018 00:00;61.867;2
08-02-2018 00:00;58.363;2
09-02-2018 00:00;55.563;2
10-02-2018 00:00;53.432;2
11-02-2018 00:00;60.042;2
12-02-2018 00:00;75.097;2
13-02-2018 00:00;69.424;2
14-02-2018 00:00;62.799;2
15-02-2018 00:00;60.907;2
16-02-2018 00:00;62.604;2
17-02-2018 00:00;67.437;2
18-02-2018 00:00;67.013;2
19-02-2018 00:00;66.127;2
20-02-2018 00:00;70.606;2
21-02-2018 00:00;66.443;2
22-02-2018 00:00;61.601;2
23-02-2018 00:00;58.757;2
24-02-2018 00:00;57.622;2
25-02-2018 00:00;56.873;2
26-02-2018 00:00;56.019;2
27-02-2018 00:00;62.127;2
28-02-2018 00:00;108.432;2
01-03-2018 00:00;103.603;2
02-03-2018 00:00;72.189;2
03-03-2018 00:00;51.520;2
04-03-2018 00:00;50.516;2
05-03-2018 00:00;51.669;2
06-03-2018 00:00;50.759;2
07-03-2018 00:00;48.925;2
08-03-2018 00:00;48.395;2
09-03-2018 00:00;56.129;2
10-03-2018 00:00;51.949;2
11-03-2018 00:00;78.088;2
12-03-2018 00:00;77.401;2
13-03-2018 00:00;71.896;2
14-03-2018 00:00;67.438;2
15-03-2018 00:00;64.986;2
16-03-2018 00:00;61.487;2
17-03-2018 00:00;75.841;2
18-03-2018 00:00;65.105;2
19-03-2018 00:00;51.950;2
20-03-2018 00:00;52.129;2
21-03-2018 00:00;51.750;2
22-03-2018 00:00;57.930;2
23-03-2018 00:00;53.180;2
24-03-2018 00:00;50.875;2
25-03-2018 00:00;48.461;2
26-03-2018 00:00;46.769;2
27-03-2018 00:00;46.786;2
28-03-2018 00:00;46.061;2
29-03-2018 00:00;49.928;2
30-03-2018 00:00;49.742;2
31-03-2018 00:00;49.517;2
01-04-2018 00:00;49.315;2
02-04-2018 00:00;46.508;2
03-04-2018 00:00;59.641;2
04-04-2018 00:00;84.182;2
05-04-2018 00:00;77.192;2
06-04-2018 00:00;66.573;2
07-04-2018 00:00;61.276;2
08-04-2018 00:00;57.962;2
09-04-2018 00:00;54.809;2
10-04-2018 00:00;51.004;2
11-04-2018 00:00;47.873;2
12-04-2018 00:00;42.434;2
13-04-2018 00:00;40.148;2
14-04-2018 00:00;38.685;2
15-04-2018 00:00;37.456;2
16-04-2018 00:00;37.963;2
17-04-2018 00:00;35.419;2
18-04-2018 00:00;34.239;2
19-04-2018 00:00;34.112;2
20-04-2018 00:00;35.352;2
21-04-2018 00:00;32.790;2
22-04-2018 00:00;31.922;2
23-04-2018 00:00;32.073;2
24-04-2018 00:00;31.694;2
25-04-2018 00:00;39.163;2
26-04-2018 00:00;34.857;2
27-04-2018 00:00;32.922;2
28-04-2018 00:00;32.771;2
29-04-2018 00:00;32.143;2
30-04-2018 00:00;43.238;2
01-05-2018 00:00;48.802;2
02-05-2018 00:00;39.204;2
03-05-2018 00:00;35.509;2
04-05-2018 00:00;32.686;2
05-05-2018 00:00;30.898;2
06-05-2018 00:00;29.249;2
07-05-2018 00:00;28.236;2
08-05-2018 00:00;27.678;2
09-05-2018 00:00;27.442;2
10-05-2018 00:00;27.686;2
11-05-2018 00:00;28.974;2
12-05-2018 00:00;26.435;2
13-05-2018 00:00;25.963;2
14-05-2018 00:00;24.519;2
15-05-2018 00:00;23.318;2
16-05-2018 00:00;22.121;2
17-05-2018 00:00;22.177;2
18-05-2018 00:00;21.769;2
19-05-2018 00:00;21.321;2
20-05-2018 00:00;20.808;2
21-05-2018 00:00;19.992;2
22-05-2018 00:00;20.106;2
23-05-2018 00:00;19.872;2
24-05-2018 00:00;19.007;2
25-05-2018 00:00;18.831;2
26-05-2018 00:00;18.285;2
27-05-2018 00:00;18.464;2
28-05-2018 00:00;20.647;2
29-05-2018 00:00;22.579;2
30-05-2018 00:00;18.911;2
31-05-2018 00:00;16.219;2
01-06-2018 00:00;14.991;2
02-06-2018 00:00;13.541;2
03-06-2018 00:00;12.437;2
04-06-2018 00:00;12.097;2
05-06-2018 00:00;10.419;2
06-06-2018 00:00;9.722;2
07-06-2018 00:00;9.069;2
08-06-2018 00:00;9.315;2
09-06-2018 00:00;9.371;2
10-06-2018 00:00;11.180;2
11-06-2018 00:00;12.226;2
12-06-2018 00:00;11.569;2
13-06-2018 00:00;10.203;2
14-06-2018 00:00;9.271;2
15-06-2018 00:00;10.061;2
16-06-2018 00:00;11.912;2
17-06-2018 00:00;12.231;2
18-06-2018 00:00;11.076;2
19-06-2018 00:00;11.147;2
20-06-2018 00:00;11.764;2
21-06-2018 00:00;12.836;2
22-06-2018 00:00;11.623;2
23-06-2018 00:00;10.859;2
24-06-2018 00:00;10.598;2
25-06-2018 00:00;9.480;2
26-06-2018 00:00;7.922;2
27-06-2018 00:00;6.701;2
28-06-2018 00:00;5.969;2
29-06-2018 00:00;5.004;2
30-06-2018 00:00;4.856;2
01-07-2018 00:00;4.363;2
02-07-2018 00:00;5.216;2
03-07-2018 00:00;7.252;2
04-07-2018 00:00;4.711;2
05-07-2018 00:00;6.252;2
06-07-2018 00:00;5.739;2
07-07-2018 00:00;4.038;2
08-07-2018 00:00;3.202;2
09-07-2018 00:00;3.519;2
10-07-2018 00:00;2.203;2
11-07-2018 00:00;2.594;2
12-07-2018 00:00;3.429;2
13-07-2018 00:00;3.056;2
14-07-2018 00:00;2.942;2
15-07-2018 00:00;3.186;2
16-07-2018 00:00;2.539;2
17-07-2018 00:00;2.402;2
18-07-2018 00:00;2.354;2
19-07-2018 00:00;1.957;2
20-07-2018 00:00;1.899;2
21-07-2018 00:00;1.656;2
22-07-2018 00:00;1.441;2
23-07-2018 00:00;1.569;2
24-07-2018 00:00;1.194;2
25-07-2018 00:00;0.757;2
26-07-2018 00:00;0.400;2
27-07-2018 00:00;0.721;2
28-07-2018 00:00;0.324;2
29-07-2018 00:00;2.190;2
30-07-2018 00:00;1.678;2
31-07-2018 00:00;0.731;2
01-08-2018 00:00;0.426;2
02-08-2018 00:00;0.387;2
03-08-2018 00:00;0.075;2
04-08-2018 00:00;0.205;2
05-08-2018 00:00;0.216;2
06-08-2018 00:00;0.210;2
07-08-2018 00:00;0.048;2
08-08-2018 00:00;0.020;2
09-08-2018 00:00;0.367;2
10-08-2018 00:00;3.141;2
11-08-2018 00:00;3.159;2
12-08-2018 00:00;7.796;2
13-08-2018 00:00;18.978;2
14-08-2018 00:00;14.811;2
15-08-2018 00:00;11.519;2
16-08-2018 00:00;9.009;2
17-08-2018 00:00;7.783;2
18-08-2018 00:00;6.826;2
19-08-2018 00:00;6.511;2
20-08-2018 00:00;6.739;2
21-08-2018 00:00;5.062;2
22-08-2018 00:00;4.225;2
23-08-2018 00:00;3.909;2
24-08-2018 00:00;6.315;2
25-08-2018 00:00;7.845;2
26-08-2018 00:00;6.805;2
27-08-2018 00:00;7.438;2
28-08-2018 00:00;13.400;2
29-08-2018 00:00;8.398;2
30-08-2018 00:00;11.623;2
31-08-2018 00:00;11.043;2
01-09-2018 00:00;8.933;2
02-09-2018 00:00;9.129;2
03-09-2018 00:00;8.277;2
04-09-2018 00:00;7.310;2
05-09-2018 00:00;7.394;2
06-09-2018 00:00;6.719;2
07-09-2018 00:00;18.871;2
08-09-2018 00:00;18.317;2
09-09-2018 00:00;13.786;2
10-09-2018 00:00;12.575;2
11-09-2018 00:00;16.970;2
12-09-2018 00:00;15.427;2
13-09-2018 00:00;12.357;2
14-09-2018 00:00;11.083;2
15-09-2018 00:00;13.175;2
16-09-2018 00:00;11.224;2
17-09-2018 00:00;10.083;2
18-09-2018 00:00;9.200;2
19-09-2018 00:00;8.331;2
20-09-2018 00:00;9.167;2
21-09-2018 00:00;12.704;2
22-09-2018 00:00;13.157;2
23-09-2018 00:00;11.472;2
24-09-2018 00:00;10.373;2
25-09-2018 00:00;8.672;2
26-09-2018 00:00;8.962;2
27-09-2018 00:00;9.667;2
28-09-2018 00:00;8.573;2
29-09-2018 00:00;7.448;2
30-09-2018 00:00;7.182;2
01-10-2018 00:00;9.188;2
02-10-2018 00:00;8.832;2
03-10-2018 00:00;10.167;2
04-10-2018 00:00;9.170;2
05-10-2018 00:00;9.404;2
06-10-2018 00:00;9.720;2
07-10-2018 00:00;13.984;2
08-10-2018 00:00;11.451;2
09-10-2018 00:00;10.262;2
10-10-2018 00:00;8.737;2
11-10-2018 00:00;6.380;2
12-10-2018 00:00;4.940;2
13-10-2018 00:00;3.967;2
14-10-2018 00:00;3.707;2
15-10-2018 00:00;3.835;2
16-10-2018 00:00;3.899;2
17-10-2018 00:00;4.078;2
18-10-2018 00:00;3.960;2
19-10-2018 00:00;4.112;2
20-10-2018 00:00;3.894;2
21-10-2018 00:00;4.050;2
22-10-2018 00:00;5.688;2
23-10-2018 00:00;8.698;2
24-10-2018 00:00;8.085;2
25-10-2018 00:00;7.890;2
26-10-2018 00:00;8.773;2
27-10-2018 00:00;11.055;2
28-10-2018 00:00;12.162;2
29-10-2018 00:00;7.747;2
30-10-2018 00:00;12.587;2
31-10-2018 00:00;12.421;2
01-11-2018 00:00;10.228;2
02-11-2018 00:00;9.577;2
03-11-2018 00:00;8.429;2
04-11-2018 00:00;8.285;2
05-11-2018 00:00;8.574;2
06-11-2018 00:00;9.283;2
07-11-2018 00:00;16.488;2
08-11-2018 00:00;17.224;2
09-11-2018 00:00;16.763;2
10-11-2018 00:00;18.761;2
11-11-2018 00:00;21.885;2
12-11-2018 00:00;23.507;2
13-11-2018 00:00;23.759;2
14-11-2018 00:00;23.099;2
15-11-2018 00:00;20.498;2
16-11-2018 00:00;18.864;2
17-11-2018 00:00;17.537;2
18-11-2018 00:00;17.136;2
19-11-2018 00:00;16.498;2
20-11-2018 00:00;16.669;2
21-11-2018 00:00;16.129;2
22-11-2018 00:00;12.918;2
23-11-2018 00:00;8.708;2
24-11-2018 00:00;8.999;2
25-11-2018 00:00;9.158;2
26-11-2018 00:00;9.085;2
27-11-2018 00:00;8.380;2
28-11-2018 00:00;8.180;2
29-11-2018 00:00;11.562;2
30-11-2018 00:00;15.144;2
01-12-2018 00:00;14.492;2
02-12-2018 00:00;16.841;2
03-12-2018 00:00;19.022;2
04-12-2018 00:00;18.343;2
05-12-2018 00:00;16.595;2
06-12-2018 00:00;18.241;2
07-12-2018 00:00;28.531;2
08-12-2018 00:00;42.995;2
09-12-2018 00:00;37.692;2
10-12-2018 00:00;24.040;2
11-12-2018 00:00;18.454;2
12-12-2018 00:00;14.715;2
13-12-2018 00:00;12.651;2
14-12-2018 00:00;13.543;2
15-12-2018 00:00;13.173;2
16-12-2018 00:00;13.355;2
17-12-2018 00:00;12.337;2
18-12-2018 00:00;11.541;2
19-12-2018 00:00;11.401;2
20-12-2018 00:00;11.346;2
21-12-2018 00:00;14.168;2
22-12-2018 00:00;22.374;2
23-12-2018 00:00;19.941;2
24-12-2018 00:00;16.931;2
25-12-2018 00:00;14.653;2
26-12-2018 00:00;13.198;2
27-12-2018 00:00;12.041;2
28-12-2018 00:00;11.167;2
29-12-2018 00:00;11.408;2
30-12-2018 00:00;11.855;2
31-12-2018 00:00;11.159;2
01-01-2019 00:00;12.070;2
02-01-2019 00:00;14.746;2
03-01-2019 00:00;16.350;2
04-01-2019 00:00;17.223;2
05-01-2019 00:00;16.730;2
06-01-2019 00:00;15.844;2
07-01-2019 00:00;16.097;2
08-01-2019 00:00;22.997;2
09-01-2019 00:00;20.449;2
10-01-2019 00:00;14.820;2
11-01-2019 00:00;15.269;2
12-01-2019 00:00;18.711;2
13-01-2019 00:00;21.712;2
14-01-2019 00:00;22.122;2
15-01-2019 00:00;20.234;2
16-01-2019 00:00;18.744;2
17-01-2019 00:00;23.670;2
18-01-2019 00:00;21.078;2
19-01-2019 00:00;14.629;2
20-01-2019 00:00;16.896;2
21-01-2019 00:00;16.632;2
22-01-2019 00:00;17.845;2
23-01-2019 00:00;20.087;2
24-01-2019 00:00;27.857;2
25-01-2019 00:00;16.127;2
26-01-2019 00:00;21.441;2
27-01-2019 00:00;28.221;2
28-01-2019 00:00;34.315;2
29-01-2019 00:00;28.410;2
30-01-2019 00:00;24.011;2
31-01-2019 00:00;21.292;2
01-02-2019 00:00;19.783;2
02-02-2019 00:00;18.939;2
03-02-2019 00:00;18.933;2
04-02-2019 00:00;19.018;2
05-02-2019 00:00;25.676;2
06-02-2019 00:00;25.975;2
07-02-2019 00:00;30.340;2
08-02-2019 00:00;32.825;2
09-02-2019 00:00;59.154;2
10-02-2019 00:00;56.637;2
11-02-2019 00:00;48.701;2
12-02-2019 00:00;39.582;2
13-02-2019 00:00;35.310;2
14-02-2019 00:00;31.772;2
15-02-2019 00:00;29.590;2
16-02-2019 00:00;28.597;2
17-02-2019 00:00;26.975;2
18-02-2019 00:00;26.239;2
19-02-2019 00:00;27.055;2
20-02-2019 00:00;26.555;2
21-02-2019 00:00;26.691;2
22-02-2019 00:00;23.958;2
23-02-2019 00:00;22.883;2
24-02-2019 00:00;22.110;2
25-02-2019 00:00;21.652;2
26-02-2019 00:00;21.403;2
27-02-2019 00:00;21.295;2
28-02-2019 00:00;21.461;2
01-03-2019 00:00;20.685;2
02-03-2019 00:00;20.467;2
03-03-2019 00:00;21.999;2
04-03-2019 00:00;32.054;2
05-03-2019 00:00;34.042;2
06-03-2019 00:00;34.670;2
07-03-2019 00:00;49.951;2
08-03-2019 00:00;44.485;2
09-03-2019 00:00;47.526;2
10-03-2019 00:00;49.479;2
11-03-2019 00:00;41.457;2
12-03-2019 00:00;40.403;2
13-03-2019 00:00;59.453;2
14-03-2019 00:00;60.792;2
15-03-2019 00:00;66.354;2
16-03-2019 00:00;57.758;2
